hit_x,hit_y,hit_z,theta,phi,weight,lambda
0.072596,0.063540,0.010000,0.095498,-2.259134,1.000000,5.157448
-0.106551,0.077903,0.010000,0.086739,-0.800953,1.000000,5.001485
-0.058533,-0.040852,0.010000,0.048100,-0.089270,1.000000,4.814154
0.034648,0.044750,0.010000,0.037546,-2.889766,1.000000,5.124959
0.019299,-0.110846,0.010000,0.072454,1.653889,1.000000,4.820981
0.123183,-0.124303,0.010000,0.127659,2.270183,1.000000,4.879524
-0.099811,-0.050970,0.010000,0.063979,0.521949,1.000000,5.181898
-0.118111,-0.093932,0.010000,0.081129,0.569172,1.000000,4.881929
-0.096443,0.075579,0.010000,0.070214,-0.406239,1.000000,5.005639
-0.067949,-0.092845,0.010000,0.082689,1.078992,1.000000,4.816257
-0.056504,-0.086071,0.010000,0.090291,1.002711,1.000000,5.185251
-0.093097,-0.116251,0.010000,0.128244,0.946714,1.000000,5.181585
-0.026331,-0.071372,0.010000,0.040440,1.257396,1.000000,4.964016
0.088928,0.102632,0.010000,0.101038,-2.363971,1.000000,5.181970
-0.075881,0.055428,0.010000,0.055132,-0.450666,1.000000,5.161252
-0.006873,-0.075800,0.010000,0.029685,1.590535,1.000000,5.120812
-0.119415,-0.025946,0.010000,0.076880,0.150024,1.000000,4.884695
-0.079939,0.072217,0.010000,0.052088,-0.498008,1.000000,5.174420
-0.019750,0.028102,0.010000,0.011883,0.548759,1.000000,5.211865
0.112080,-0.049647,0.010000,0.079034,2.486218,1.000000,4.925779
0.023116,0.067303,0.010000,0.019699,-1.959802,1.000000,5.221477
-0.041807,-0.120097,0.010000,0.077518,1.022942,1.000000,4.989236
0.005161,-0.015308,0.010000,0.026226,1.627196,1.000000,4.783751
-0.123950,0.112128,0.010000,0.123008,-0.819691,1.000000,5.237298
0.030525,-0.100952,0.010000,0.056521,1.844064,1.000000,5.066012
-0.121491,-0.081220,0.010000,0.117292,0.664560,1.000000,5.073300
-0.085066,0.123853,0.010000,0.111769,-0.939795,1.000000,5.090531
-0.102757,-0.080184,0.010000,0.080341,0.805551,1.000000,4.783349
-0.123861,0.037657,0.010000,0.091335,-0.315873,1.000000,4.836116
0.102726,-0.049244,0.010000,0.068612,2.697191,1.000000,4.862240
0.108931,0.056169,0.010000,0.077449,-2.823106,1.000000,4.934476
0.054287,0.020538,0.010000,0.048341,-2.275904,1.000000,4.995659
0.040263,0.115159,0.010000,0.099336,-1.767330,1.000000,4.998549
0.083968,0.117170,0.010000,0.089632,-2.089773,1.000000,5.198577
-0.072956,-0.023328,0.010000,0.054299,0.496503,1.000000,4.792769
0.112766,0.039672,0.010000,0.077398,-3.011800,1.000000,5.246661
-0.022922,0.075807,0.010000,0.033830,-1.476714,1.000000,5.107862
-0.028793,0.017188,0.010000,0.028287,-0.446841,1.000000,5.044638
0.006023,-0.082702,0.010000,0.063305,1.657267,1.000000,4.760368
0.063886,0.017893,0.010000,0.041146,-2.670760,1.000000,4.793373
0.014230,-0.074489,0.010000,0.066166,1.523510,1.000000,4.781441
0.106588,0.108356,0.010000,0.110620,-2.193230,1.000000,5.192625
0.086142,-0.093862,0.010000,0.079177,2.290354,1.000000,4.941591
-0.074623,-0.094056,0.010000,0.093304,1.111807,1.000000,4.922396
0.055398,0.002519,0.010000,0.047982,-3.016267,1.000000,4.893353
0.017502,0.018772,0.010000,0.005540,-2.378585,1.000000,5.169830
0.075089,-0.053322,0.010000,0.055351,2.916487,1.000000,5.076672
-0.074222,0.063082,0.010000,0.061754,-0.712565,1.000000,4.951015
-0.045814,0.077423,0.010000,0.050126,-1.160348,1.000000,4.762240
-0.035531,-0.059875,0.010000,0.039143,0.982218,1.000000,4.844626
-0.106780,-0.027622,0.010000,0.091070,0.558993,1.000000,5.200976
0.007011,-0.070946,0.010000,0.078262,1.461386,1.000000,4.818626
0.030780,0.043447,0.010000,0.030479,-2.544581,1.000000,5.133880
-0.073977,0.106609,0.010000,0.114620,-1.114470,1.000000,5.189005
0.096979,0.068806,0.010000,0.082783,-2.590371,1.000000,4.819882
-0.122655,-0.109943,0.010000,0.118842,0.646139,1.000000,4.974306
0.067624,-0.001637,0.010000,0.043634,2.632508,1.000000,4.880706
-0.106395,-0.036399,0.010000,0.077833,-0.005400,1.000000,5.215770
0.114116,0.097241,0.010000,0.112103,-2.456472,1.000000,5.132721
0.100232,0.119376,0.010000,0.096026,-2.168286,1.000000,5.000096
0.111930,-0.100204,0.010000,0.097555,2.451224,1.000000,5.211734
-0.052456,0.014632,0.010000,0.047191,-0.295145,1.000000,4.995378
-0.022801,0.087455,0.010000,0.055910,-1.127318,1.000000,4.989144
-0.027996,-0.051219,0.010000,0.031853,0.146469,1.000000,5.161504
0.066716,-0.105460,0.010000,0.099081,2.065377,1.000000,4.932402
0.045070,0.071874,0.010000,0.047732,-2.551048,1.000000,5.107905
0.056325,0.105880,0.010000,0.066646,-2.088033,1.000000,4.819173
0.108126,0.076176,0.010000,0.069004,-2.733629,1.000000,4.750968
0.084666,-0.008344,0.010000,0.061464,-2.793851,1.000000,4.806933
0.114415,0.065228,0.010000,0.088153,-2.469573,1.000000,4.980949
-0.113459,0.085900,0.010000,0.110885,-0.781640,1.000000,5.058468
-0.003150,-0.051494,0.010000,0.047327,1.789447,1.000000,5.062173
0.026525,-0.040882,0.010000,0.028998,1.845095,1.000000,5.066538
-0.096395,-0.055081,0.010000,0.069952,0.182493,1.000000,5.128891
0.002909,0.039129,0.010000,0.017395,-2.425310,1.000000,4.841529
0.039591,-0.037545,0.010000,0.040653,2.236855,1.000000,5.076852
-0.050417,0.114142,0.010000,0.078837,-1.015960,1.000000,4.791787
-0.040897,0.028570,0.010000,0.034014,-1.051110,1.000000,4.753427
0.120671,0.102647,0.010000,0.122553,-2.404133,1.000000,4.790381
-0.083004,-0.103227,0.010000,0.091553,0.944537,1.000000,5.109173
0.004894,0.002972,0.010000,0.014851,0.915075,1.000000,5.219536
-0.085063,0.065657,0.010000,0.078990,-0.612896,1.000000,4.985910
-0.020106,-0.115618,0.010000,0.086640,1.288321,1.000000,5.006419
-0.056245,-0.016130,0.010000,0.046266,0.788239,1.000000,5.190405
-0.118617,0.083610,0.010000,0.083814,-0.542409,1.000000,4.805748
-0.052806,-0.035645,0.010000,0.033807,0.409762,1.000000,5.242142
0.027815,0.083410,0.010000,0.045693,-2.087343,1.000000,4.992602
-0.021766,-0.068311,0.010000,0.038302,0.872404,1.000000,4.930940
0.034341,0.042484,0.010000,0.045421,-2.028690,1.000000,5.168494
-0.107708,0.087661,0.010000,0.100084,-0.915605,1.000000,4.858173
-0.084435,-0.045788,0.010000,0.089257,0.717782,1.000000,4.874171
-0.090601,0.033630,0.010000,0.067438,-0.213342,1.000000,4.935788
0.056103,-0.007425,0.010000,0.026718,-3.089350,1.000000,5.165266
-0.006147,0.105448,0.010000,0.048524,-1.748314,1.000000,4.779352
0.037660,-0.063535,0.010000,0.019668,2.528486,1.000000,5.190264
0.093800,0.052490,0.010000,0.096739,-2.357315,1.000000,5.048421
0.051202,0.048735,0.010000,0.066987,-2.139326,1.000000,4.768358
-0.013734,0.028608,0.010000,0.011873,-0.884684,1.000000,5.096164
0.056278,-0.085502,0.010000,0.059395,2.017873,1.000000,4.948962
0.017126,0.068511,0.010000,0.038220,-1.762799,1.000000,5.201275
-0.047020,-0.001910,0.010000,0.045281,0.808969,1.000000,4.877266
0.007317,0.124440,0.010000,0.099300,-1.604078,1.000000,4.904226
-0.017439,0.113279,0.010000,0.104938,-1.363450,1.000000,4.894788
0.014192,-0.098076,0.010000,0.083541,1.549343,1.000000,4.826464
-0.035097,0.105154,0.010000,0.106691,-1.232832,1.000000,4.913804
0.112090,-0.043123,0.010000,0.073440,2.689745,1.000000,4.885985
-0.040516,0.000586,0.010000,0.036302,-0.434660,1.000000,4.955324
-0.062738,-0.032496,0.010000,0.032924,0.340959,1.000000,4.863306
0.046127,-0.059692,0.010000,0.077060,2.140221,1.000000,4.997410
0.002118,-0.025469,0.010000,0.007372,-1.987779,1.000000,5.233218
-0.109396,-0.033018,0.010000,0.085591,0.364105,1.000000,4.882718
-0.056991,-0.082263,0.010000,0.097707,1.128376,1.000000,4.791295
0.099451,0.099599,0.010000,0.110994,-2.094328,1.000000,4.823014
-0.106331,-0.036400,0.010000,0.083036,0.369899,1.000000,4.762641
-0.034987,-0.084956,0.010000,0.059662,1.362667,1.000000,4.871033
0.059649,-0.095395,0.010000,0.064993,2.319312,1.000000,4.771525
0.009348,-0.062914,0.010000,0.013854,1.379907,1.000000,4.805020
-0.032997,-0.065799,0.010000,0.038368,1.156385,1.000000,5.100642
-0.062038,0.096956,0.010000,0.052863,-0.711905,1.000000,5.182948
-0.089505,-0.100276,0.010000,0.110371,0.969212,1.000000,5.149955
-0.072784,0.103359,0.010000,0.092609,-1.128056,1.000000,5.103531
0.053718,-0.069285,0.010000,0.058291,2.367963,1.000000,5.207891
0.066145,0.115046,0.010000,0.082172,-2.306528,1.000000,5.131848
0.037926,-0.106797,0.010000,0.055094,1.809830,1.000000,4.941705
0.012805,0.062225,0.010000,0.044092,-1.716706,1.000000,4.921555
0.100693,0.032876,0.010000,0.073617,-2.733959,1.000000,4.907145
-0.031569,0.109065,0.010000,0.086496,-1.228281,1.000000,5.192446
-0.080435,-0.081779,0.010000,0.104370,0.976899,1.000000,5.027099
0.046924,-0.112885,0.010000,0.095924,1.819559,1.000000,4.912861
-0.013080,0.059375,0.010000,0.054364,-1.362039,1.000000,4.825185
-0.077223,0.065155,0.010000,0.091007,-0.790898,1.000000,5.086552
0.054285,0.092695,0.010000,0.056743,-2.379915,1.000000,4.944919
0.070459,0.067354,0.010000,0.081970,-2.103230,1.000000,4.961600
-0.045615,0.110319,0.010000,0.070915,-0.991435,1.000000,4.974407
-0.103699,-0.057283,0.010000,0.071060,0.141705,1.000000,5.172481
0.067079,0.022570,0.010000,0.054716,-2.891084,1.000000,4.845011
-0.067972,0.019662,0.010000,0.054618,0.109398,1.000000,4.767036
-0.025524,0.085730,0.010000,0.051334,-1.291157,1.000000,5.013482
0.023585,0.083022,0.010000,0.067827,-1.665479,1.000000,4.832144
-0.070200,-0.069462,0.010000,0.078020,0.922862,1.000000,4.930908
0.028198,-0.021918,0.010000,0.019534,-2.387300,1.000000,4.968525
0.089724,0.051718,0.010000,0.071966,-2.634504,1.000000,4.814497
0.017231,-0.091652,0.010000,0.075343,1.808736,1.000000,5.031013
0.071525,0.095523,0.010000,0.076259,-2.503379,1.000000,4.884510
-0.041244,-0.013218,0.010000,0.022023,-0.435562,1.000000,4.956730
0.077427,-0.041218,0.010000,0.063671,2.983179,1.000000,4.813809
-0.008442,-0.030944,0.010000,0.012328,1.694513,1.000000,4.873807
-0.121597,0.097837,0.010000,0.129687,-0.781313,1.000000,4.769230
0.040623,0.051178,0.010000,0.033224,-2.548107,1.000000,5.236413
0.063624,0.118810,0.010000,0.071855,-2.041363,1.000000,5.029461
-0.109822,-0.054906,0.010000,0.080879,0.160532,1.000000,4.873578
-0.042188,0.112303,0.010000,0.062663,-1.319147,1.000000,4.995529
0.027575,-0.014798,0.010000,0.023201,-2.537421,1.000000,5.060435
0.120764,0.095046,0.010000,0.106103,-2.487231,1.000000,4.776318
-0.033559,0.120132,0.010000,0.063653,-1.076393,1.000000,4.840188
0.097532,-0.071229,0.010000,0.069822,2.846358,1.000000,4.848044
-0.032632,0.100540,0.010000,0.046026,-1.154816,1.000000,5.033753
0.091881,0.087949,0.010000,0.097751,-2.154474,1.000000,5.165868
-0.049251,0.069207,0.010000,0.061768,-0.841201,1.000000,4.902079
-0.046229,-0.071335,0.010000,0.036340,0.912425,1.000000,5.212196
0.060064,0.016402,0.010000,0.044791,-2.586124,1.000000,5.158498
-0.087162,-0.083954,0.010000,0.082788,0.844298,1.000000,4.799510
0.099581,-0.107853,0.010000,0.096430,2.331075,1.000000,4.913555
0.076713,-0.114189,0.010000,0.090045,2.042968,1.000000,4.953650
-0.121819,0.115399,0.010000,0.092961,-0.715613,1.000000,5.170095
-0.108936,0.019012,0.010000,0.066164,0.230586,1.000000,5.035048
0.075256,-0.029068,0.010000,0.060686,-3.065287,1.000000,5.232477
0.056859,-0.074972,0.010000,0.046712,2.702726,1.000000,4.772620
0.065849,0.083969,0.010000,0.066413,-2.530648,1.000000,5.024791
-0.005328,-0.000455,0.010000,0.021455,1.168806,1.000000,4.983048
0.092277,0.124243,0.010000,0.120668,-2.090337,1.000000,4.859880
-0.087092,-0.102376,0.010000,0.089057,0.835415,1.000000,4.882142
-0.123795,0.048460,0.010000,0.092405,-0.177962,1.000000,4.936772
0.079788,0.113386,0.010000,0.081630,-2.364617,1.000000,4.921247
0.093410,0.056315,0.010000,0.068593,-2.854634,1.000000,5.007953
0.021531,-0.103136,0.010000,0.060520,1.703777,1.000000,5.142763
-0.003501,0.107192,0.010000,0.090493,-1.593895,1.000000,5.245342
-0.094844,-0.031116,0.010000,0.083454,0.515379,1.000000,5.178246
-0.051518,0.061531,0.010000,0.044871,-0.533395,1.000000,5.090652
0.087217,0.021790,0.010000,0.059850,-2.772234,1.000000,4.904411
0.005142,-0.120373,0.010000,0.092839,1.616553,1.000000,4.835785
-0.105838,-0.029308,0.010000,0.061518,-0.169898,1.000000,4.877149
0.093410,0.089532,0.010000,0.087712,-2.273677,1.000000,5.152550
-0.041396,0.001778,0.010000,0.042070,-0.964563,1.000000,4.895122
-0.071676,-0.018489,0.010000,0.068533,0.723398,1.000000,5.245792
-0.101256,-0.076804,0.010000,0.083205,0.708137,1.000000,5.107765
-0.120579,-0.055068,0.010000,0.097349,0.680018,1.000000,5.225567
0.113457,0.012232,0.010000,0.083486,2.912539,1.000000,5.032659
-0.065155,-0.059490,0.010000,0.057116,0.915528,1.000000,4.796872
-0.113807,0.090910,0.010000,0.121970,-0.861118,1.000000,4.751424
0.047146,-0.024456,0.010000,0.035909,-2.851953,1.000000,5.157650
0.053322,-0.090100,0.010000,0.040444,2.273172,1.000000,5.156880
-0.020567,-0.052956,0.010000,0.014096,0.861385,1.000000,4.858423
-0.014745,-0.008861,0.010000,0.008170,1.856699,1.000000,4.993497
0.101940,0.060739,0.010000,0.091756,-2.260446,1.000000,4.812494
0.002932,-0.060046,0.010000,0.073668,1.419837,1.000000,4.985998
0.118879,-0.115533,0.010000,0.104173,2.411604,1.000000,5.225758
-0.081872,-0.077160,0.010000,0.097424,1.044530,1.000000,5.028715
-0.110476,-0.084752,0.010000,0.079861,0.378946,1.000000,5.136379
-0.069043,-0.095438,0.010000,0.099285,1.051913,1.000000,4.890883
-0.079474,-0.033027,0.010000,0.076585,0.570664,1.000000,5.204046
-0.064614,-0.115164,0.010000,0.097935,0.958516,1.000000,4.980977
0.039130,-0.107758,0.010000,0.077935,1.924172,1.000000,5.179959
-0.007204,-0.000859,0.010000,0.028970,1.536591,1.000000,5.248899
-0.108160,-0.011604,0.010000,0.075499,0.238438,1.000000,5.221844
0.069364,-0.083216,0.010000,0.054403,2.287607,1.000000,4.811503
-0.069855,0.115591,0.010000,0.069480,-1.053970,1.000000,5.066703
0.103593,0.035395,0.010000,0.069487,-3.053070,1.000000,4.928321
0.124900,0.043825,0.010000,0.082106,-3.102353,1.000000,5.021207
0.064419,-0.079280,0.010000,0.071828,2.284917,1.000000,4.957023
0.112448,0.027783,0.010000,0.078494,-3.130550,1.000000,4.917972
-0.099012,0.005334,0.010000,0.066676,0.329203,1.000000,4.824727
-0.116888,-0.074316,0.010000,0.070673,0.336592,1.000000,4.896864
0.037901,0.015067,0.010000,0.030995,-2.546650,1.000000,4.759338
-0.114518,-0.025359,0.010000,0.083547,0.521794,1.000000,4.952278
-0.113528,0.027329,0.010000,0.083441,-0.417973,1.000000,4.806156
-0.081789,-0.071326,0.010000,0.082189,0.788394,1.000000,5.053569
0.059961,-0.117018,0.010000,0.084910,2.163899,1.000000,5.066593
-0.081817,0.055504,0.010000,0.072204,-0.907062,1.000000,4.822913
-0.017141,-0.096693,0.010000,0.047807,1.511244,1.000000,5.205454
-0.013448,0.053739,0.010000,0.020928,-0.752337,1.000000,4.868488
-0.085063,-0.072292,0.010000,0.078082,0.513201,1.000000,4.766501
-0.029368,0.015334,0.010000,0.037855,-0.665373,1.000000,4.974488
-0.032271,-0.045644,0.010000,0.030788,1.029609,1.000000,4.946846
0.062183,0.033167,0.010000,0.058097,-2.301884,1.000000,4.807366
-0.094214,0.111603,0.010000,0.076001,-0.793096,1.000000,4.772001
0.050730,-0.071493,0.010000,0.037726,2.377519,1.000000,4.764051
-0.091478,0.074795,0.010000,0.087457,-0.717646,1.000000,5.002034
0.029268,0.031062,0.010000,0.040883,-2.347889,1.000000,4.793871
-0.019525,-0.079246,0.010000,0.063876,1.218566,1.000000,4.904411
0.056315,0.080811,0.010000,0.085076,-1.882019,1.000000,4.886989
0.093566,-0.057064,0.010000,0.080650,2.278813,1.000000,4.985581
-0.022125,-0.049632,0.010000,0.044415,1.456820,1.000000,4.898919
0.047338,0.030368,0.010000,0.045320,-2.672545,1.000000,4.897020
0.101390,-0.016345,0.010000,0.083777,2.590762,1.000000,4.856859
-0.121904,0.025549,0.010000,0.080416,-0.002066,1.000000,4.765119
0.005837,-0.063436,0.010000,0.047660,1.818503,1.000000,4.845960
-0.104003,-0.014771,0.010000,0.073337,0.096193,1.000000,5.233721
0.074258,0.079750,0.010000,0.081742,-2.083305,1.000000,5.021606
0.112730,0.041344,0.010000,0.084058,-3.115593,1.000000,4.832438
0.067577,-0.076159,0.010000,0.095890,2.099304,1.000000,5.216821
0.065382,-0.033230,0.010000,0.035933,2.907071,1.000000,5.132129
-0.015561,0.083489,0.010000,0.026035,-1.402811,1.000000,5.002788
-0.109068,-0.010112,0.010000,0.070404,0.017823,1.000000,5.161906
-0.116446,0.015797,0.010000,0.073135,-0.138613,1.000000,5.076177
0.094136,0.009490,0.010000,0.058255,2.733552,1.000000,5.163443
0.123483,-0.095852,0.010000,0.096701,2.724259,1.000000,5.212457
-0.094600,0.123055,0.010000,0.106229,-0.875975,1.000000,4.863822
0.112984,-0.078367,0.010000,0.086332,2.532991,1.000000,5.211155
0.094161,0.047472,0.010000,0.070812,-3.047798,1.000000,4.935203
-0.042496,0.073557,0.010000,0.053180,-1.000789,1.000000,5.068688
-0.070558,0.048741,0.010000,0.072307,-0.775859,1.000000,4.936649
0.005243,0.014597,0.010000,0.024952,-2.069885,1.000000,5.005539
-0.043900,0.049556,0.010000,0.059166,-1.155709,1.000000,4.762525
0.114113,0.061167,0.010000,0.071254,-2.893167,1.000000,5.234386
-0.079964,-0.041390,0.010000,0.065405,-0.083338,1.000000,5.165752
-0.061447,0.119547,0.010000,0.081164,-1.070700,1.000000,4.972293
0.039191,-0.090030,0.010000,0.084364,1.737443,1.000000,5.165004
-0.024225,0.111868,0.010000,0.051700,-1.093663,1.000000,4.961709
-0.086703,-0.008802,0.010000,0.061628,0.472128,1.000000,4.759622
0.058643,0.109165,0.010000,0.094338,-1.935959,1.000000,4.962609
0.009773,0.086849,0.010000,0.059868,-1.664653,1.000000,4.796384
0.058160,-0.114844,0.010000,0.112498,1.846328,1.000000,4.931661
-0.116508,-0.000894,0.010000,0.087374,-0.380864,1.000000,5.087405
-0.071703,-0.110157,0.010000,0.109090,1.055895,1.000000,5.047190
-0.042557,-0.016859,0.010000,0.026739,-0.556306,1.000000,5.127714
-0.083762,0.031624,0.010000,0.070611,-0.312670,1.000000,4.921834
0.005906,0.074610,0.010000,0.078824,-1.685695,1.000000,5.130094
0.012897,-0.011692,0.010000,0.007819,-2.050919,1.000000,4.811099
0.061282,0.045618,0.010000,0.036609,-2.983619,1.000000,5.241449
0.004065,-0.064108,0.010000,0.050217,1.768741,1.000000,4.818604
0.088624,0.033277,0.010000,0.085107,-2.505373,1.000000,4.908224
-0.001384,-0.029596,0.010000,0.021165,1.743484,1.000000,5.050377
-0.064641,0.096915,0.010000,0.051441,-0.873542,1.000000,4.758046
-0.077340,0.097754,0.010000,0.090749,-1.072906,1.000000,4.984650
0.071744,0.058932,0.010000,0.054785,-2.857981,1.000000,5.033307
-0.004556,-0.044849,0.010000,0.040311,1.701343,1.000000,4.841807
-0.108344,0.057553,0.010000,0.067266,-0.260498,1.000000,4.881910
-0.104336,0.001856,0.010000,0.080473,-0.193213,1.000000,5.247866
0.086133,-0.002317,0.010000,0.062219,-2.938216,1.000000,4.886289
-0.111760,-0.021264,0.010000,0.083297,0.126795,1.000000,4.806511
-0.111798,0.090299,0.010000,0.090749,-0.432494,1.000000,5.131629
-0.064386,-0.043068,0.010000,0.049761,0.139055,1.000000,4.924754
-0.072183,0.028729,0.010000,0.041020,-0.183537,1.000000,4.893195
0.091394,-0.082117,0.010000,0.054481,2.646001,1.000000,5.150908
0.030029,0.067581,0.010000,0.080935,-1.976722,1.000000,4.893964
0.049649,0.064678,0.010000,0.048713,-2.444627,1.000000,5.091784
0.022260,-0.121496,0.010000,0.061372,1.820107,1.000000,4.871256
-0.118150,-0.084521,0.010000,0.082657,0.616790,1.000000,4.834153
0.051033,-0.101121,0.010000,0.042181,2.142960,1.000000,5.104034
0.072057,-0.006347,0.010000,0.040930,2.907982,1.000000,4.984377
-0.067245,0.017715,0.010000,0.064994,-0.540728,1.000000,4.962989
0.069347,0.035038,0.010000,0.051704,-3.002472,1.000000,5.076890
0.124010,-0.078294,0.010000,0.083447,2.863866,1.000000,4.926372
-0.001676,-0.003324,0.010000,0.026145,-1.585439,1.000000,4.794317
-0.106070,0.047509,0.010000,0.084972,-0.750600,1.000000,4.940150
-0.084818,0.103489,0.010000,0.079625,-0.547172,1.000000,5.139497
0.109314,0.025920,0.010000,0.097979,-2.624345,1.000000,4.996558
-0.040012,0.054288,0.010000,0.040388,-0.413331,1.000000,4.919611
0.025870,0.116807,0.010000,0.109641,-1.691099,1.000000,4.841287
0.091007,0.079406,0.010000,0.078542,-2.694194,1.000000,4.867644
0.120770,0.004387,0.010000,0.070717,2.855417,1.000000,5.225902
0.064349,0.005813,0.010000,0.048561,2.877442,1.000000,4.756253
0.109130,0.004580,0.010000,0.067494,2.713596,1.000000,4.941031
0.086068,0.061096,0.010000,0.063558,-2.627712,1.000000,5.037615
0.077036,-0.024246,0.010000,0.079487,2.480961,1.000000,5.197040
-0.086630,0.016714,0.010000,0.047812,0.120321,1.000000,5.040663
0.042522,-0.079447,0.010000,0.049078,2.485144,1.000000,5.098645
0.105168,-0.067790,0.010000,0.066675,2.902588,1.000000,4.794397
-0.036837,0.020175,0.010000,0.018555,0.131617,1.000000,4.925880
-0.096549,0.100936,0.010000,0.083441,-0.905710,1.000000,5.034138
0.059932,0.078301,0.010000,0.077650,-2.099283,1.000000,5.046743
0.031752,0.058600,0.010000,0.059334,-2.172022,1.000000,5.190260
0.009715,0.078886,0.010000,0.024183,-1.435231,1.000000,5.043879
0.098401,-0.045386,0.010000,0.055693,3.079196,1.000000,5.209325
0.055620,0.081078,0.010000,0.049221,-2.155779,1.000000,4.909662
